1 X,1 Y,2 X,2 Y
5.829121479613723e-10,0.0002250778458333949,5.829121479613723e-10,0.9998804523640551
5.834361242247156e-10,0.0002284549193071735,5.834361242247156e-10,0.9998813338689541
5.839911638732726e-10,0.0002379648223808324,5.839911638732726e-10,0.999882771632889
5.845272209742835e-10,0.0002525401826431395,5.845272209742835e-10,0.9998848008941241
5.850540605757104e-10,0.0002568090636742083,5.850540605757104e-10,0.999884015277982
5.857247690422376e-10,0.000238728726884295,5.857247690422376e-10,0.9998795809527234
5.862492995354905e-10,0.0001861398741732251,5.862492995354905e-10,0.9998704119321848
5.867500370050855e-10,9.471481851562312e-05,5.867500370050855e-10,0.9998575069809734
5.872527795460982e-10,-5.490320179680522e-06,5.872527795460982e-10,0.999847455375003
5.8778992708356e-10,1.024996262276974e-05,5.8778992708356e-10,0.9998630896919943
5.883192815594479e-10,0.0004020452468706604,5.883192815594479e-10,0.9999407711094741
5.888364169722873e-10,0.001225994249723796,5.888364169722873e-10,1.000076850451365
5.893813572552389e-10,0.002212589471874849,5.893813572552389e-10,1.000191212143021
5.900890595057193e-10,0.002825541964640581,5.900890595057193e-10,1.000145717578541
5.905972530274672e-10,0.001330866134637537,5.905972530274672e-10,0.9997615923897533
5.911170144462174e-10,-0.003845645699493039,5.911170144462174e-10,0.9988634967399183
5.916145359747869e-10,-0.01202874879472198,5.916145359747869e-10,0.9977260677250821
5.921803721617849e-10,-0.01914327609345231,5.921803721617849e-10,0.9973124836327349
5.926873766589506e-10,-0.009743745167572608,5.926873766589506e-10,0.9999651999240222
5.931897836404446e-10,0.02445892139443084,5.931897836404446e-10,1.006911009183233
5.937692552685746e-10,0.09995688048639319,5.937692552685746e-10,1.018702882965349
5.94257922855548e-10,0.1930823453598214,5.94257922855548e-10,1.029349167185718
5.947609758769131e-10,0.30907699253286,5.947609758769131e-10,1.031399329116491
5.952506321555043e-10,0.4279226802924459,5.952506321555043e-10,1.010211679972923
5.957481391735565e-10,0.5468269425933135,5.957481391735565e-10,0.9537153109885688
5.962878279012321e-10,0.6596282806631361,5.962878279012321e-10,0.8517986389789889
5.968198121351187e-10,0.7454308029121753,5.968198121351187e-10,0.7257327590129143
5.973398332679405e-10,0.8079386088103603,5.973398332679405e-10,0.5915485631388362
5.978811320464437e-10,0.8546466570108702,5.978811320464437e-10,0.445278616960999
5.985833870245184e-10,0.8970643423599493,5.985833870245184e-10,0.274221956732677
5.990937696919702e-10,0.9205421201363311,5.990937696919702e-10,0.1827120079588028
5.996101749664159e-10,0.9402211892461442,5.996101749664159e-10,0.1211673685903913
6.001082086639092e-10,0.9554838902693257,6.001082086639092e-10,0.08433871489335913
6.006687106656232e-10,0.9683919443511645,6.006687106656232e-10,0.05794385226193619
6.011781375659865e-10,0.9768545326242311,6.011781375659865e-10,0.04178358942410029
6.016819311031571e-10,0.9829736303956162,6.016819311031571e-10,0.03041146223764907
6.022569728607599e-10,0.9879848455122842,6.022569728607599e-10,0.02113570791886692
6.027460357372862e-10,0.9910685092522312,6.027460357372862e-10,0.0156690557449639
6.03252992267789e-10,0.9934703660876778,6.03252992267789e-10,0.01185920516629829
6.037387844112664e-10,0.995178205750906,6.037387844112664e-10,0.009382386492980274
6.042374268863339e-10,0.9964537876474355,6.042374268863339e-10,0.007506895340609411
6.047719242260443e-10,0.9974164071364436,6.047719242260443e-10,0.005892933952564275
6.053104331984443e-10,0.9980869153194095,6.053104331984443e-10,0.004544199505214481
6.058353012853128e-10,0.9985515831044355,6.058353012853128e-10,0.003486626160335903
6.063707689847683e-10,0.9988958073274125,6.063707689847683e-10,0.002644623536531342
6.07062161841732e-10,0.9992124729644691,6.07062161841732e-10,0.001854078009620604
6.075769655388752e-10,0.9993795561861331,6.075769655388752e-10,0.001440313168068978
6.080874588087252e-10,0.9995042567610384,6.080874588087252e-10,0.001130230394830957
6.085869646444627e-10,0.9995951332591786,6.085869646444627e-10,0.0008976647131143039
6.09138083908677e-10,0.9996705655571804,6.09138083908677e-10,0.0007034219891662475
6.096536105287949e-10,0.9997228210297535,6.096536105287949e-10,0.0005708986165157315
6.101614656399107e-10,0.9997626957342672,6.101614656399107e-10,0.0004767686906706628
6.107270673604692e-10,0.9997954204473668,6.107270673604692e-10,0.0004032445536621624
6.112134232903658e-10,0.9998169376529625,6.112134232903658e-10,0.0003586960345690617
6.117282153887746e-10,0.9998334584010319,6.117282153887746e-10,0.0003247020383338097
6.122077818815812e-10,0.9998454944499794,6.122077818815812e-10,0.0003011696879141789
6.127089569940575e-10,0.9998542917577152,6.127089569940575e-10,0.0002829164417682092
6.132349816137739e-10,0.9998617059511573,6.132349816137739e-10,0.0002685572408917302
6.137871369267999e-10,0.9998667711565196,6.137871369267999e-10,0.0002578125078953343
6.143215214208765e-10,0.9998709021517898,6.143215214208765e-10,0.0002501206210815695
6.148493549488591e-10,0.9998732821438128,6.148493549488591e-10,0.0002447002824218359
6.155231915989423e-10,0.9998760618250095,6.155231915989423e-10,0.0002394860135768888
6.160461588192029e-10,0.9998770263695653,6.160461588192029e-10,0.00023673472313097
6.16548249120244e-10,0.9998782970257393,6.16548249120244e-10,0.0002345415623526649
6.170503848483844e-10,0.9998786431340234,6.170503848483844e-10,0.0002330594234282209
6.175895871757611e-10,0.9998795419728586,6.175895871757611e-10,0.0002316824732340113
6.181166329890113e-10,0.9998795931187852,6.181166329890113e-10,0.0002308725532653037
6.186321397515528e-10,0.9998802298208911,6.186321397515528e-10,0.0002301074562820564
6.191797866831739e-10,0.9998801054759656,6.191797866831739e-10,0.0002296929317293854
6.198918104097702e-10,0.9998806629395177,6.198918104097702e-10,0.0002291200068325631
6.203984865819856e-10,0.9998804145849909,6.203984865819856e-10,0.0002289919949508849
6.209209062697053e-10,0.9998808472207349,6.209209062697053e-10,0.0002287148859184239
6.214181693221961e-10,0.9998805607585686,6.214181693221961e-10,0.0002286958407841198
6.219864413807272e-10,0.9998809835971264,6.219864413807272e-10,0.0002284947814364641
6.224943961371342e-10,0.9998806837855451,6.224943961371342e-10,0.0002285316787872603
6.229962833302357e-10,0.9998810478549114,6.229962833302357e-10,0.0002283778035259976
6.23580995625173e-10,0.9998806038179547,6.23580995625173e-10,0.0002284213794184693
6.242738786075169e-10,0.9998808686552908,6.242738786075169e-10,0.0002282825654636786
6.247645251923641e-10,0.9998803845236071,6.247645251923641e-10,0.0002283555532171552
6.253157415593727e-10,0.9998806842997953,6.253157415593727e-10,0.0002282492195751196
6.258122394633495e-10,0.9998806991533639,6.258122394633495e-10,0.0002284050359537906
6.264323965939599e-10,0.999882589285339,6.264323965939599e-10,0.0002284839679512898
6.269606770140437e-10,0.9998841093763499,6.269606770140437e-10,0.0002287275259061069
6.274733225737387e-10,0.9998848361842501,6.274733225737387e-10,0.0002284803684033534
6.281020919122272e-10,0.9998810133305958,6.281020919122272e-10,0.0002279507140525374
6.286702669445888e-10,0.9998736792049991,6.286702669445888e-10,0.0002269683993522533
6.291551607661042e-10,0.9998619238092348,6.291551607661042e-10,0.000226004826312403
6.296766887002706e-10,0.9998491841829309,6.296766887002706e-10,0.0002252299951509016
6.301858322209664e-10,0.9998528475397374,6.301858322209664e-10,0.0002274875858632901
6.30768220917971e-10,0.9999182592285181,6.30768220917971e-10,0.000237098751469157
6.313229726024719e-10,1.000050756823923,6.313229726024719e-10,0.0002513794639788584
6.318440034910586e-10,1.000177025648002,6.318440034910586e-10,0.0002574894746906398
6.32492526630224e-10,1.000189586922027,6.32492526630224e-10,0.0002411605300871796
6.330267158805077e-10,0.9999008661752388,6.330267158805077e-10,0.0001919763207285002
6.33519993378752e-10,0.9991907475763743,6.33519993378752e-10,0.0001050735066074083
6.340265726346153e-10,0.9980564029304049,6.340265726346153e-10,1.82534391260573e-06
6.345535684360112e-10,0.9971849906243482,6.345535684360112e-10,-4.38156413051549e-06
6.350973052699647e-10,0.9987976262853012,6.350973052699647e-10,0.0003560278062609805
6.356244669558619e-10,1.004782206462003,6.356244669558619e-10,0.001164450264588102
6.361578634452654e-10,1.01491275328931,6.361578634452654e-10,0.002140631698121587
6.368425941907957e-10,1.02929563787912,6.368425941907957e-10,0.002856476921299224
6.373599360194186e-10,1.030454300094343,6.373599360194186e-10,0.001638378318694651
6.378674931572607e-10,1.005838220635247,6.378674931572607e-10,-0.002942525324511488
6.383676416791679e-10,0.9449906951033561,6.383676416791679e-10,-0.01087777096963793
6.38914754096479e-10,0.8378996783539364,6.38914754096479e-10,-0.01887910539285391
6.394337071220607e-10,0.7133854828135612,6.394337071220607e-10,-0.01247834864562371
6.399437295356678e-10,0.5809989270615494,6.399437295356678e-10,0.01853273523361505
6.405027687029326e-10,0.4300311766630512,6.405027687029326e-10,0.08670701621448582
6.40998555215618e-10,0.3056484575221144,6.40998555215618e-10,0.176796075916701
6.415162398578354e-10,0.2039412761577385,6.415162398578354e-10,0.2939800284853395
6.419951128620991e-10,0.1389808316153038,6.419951128620991e-10,0.4101821426275215
6.424974250497073e-10,0.09509175291423209,6.424974250497073e-10,0.5308429687721536
6.430212212096149e-10,0.0664556347491104,6.430212212096149e-10,0.6436242958745394
6.435767234714466e-10,0.04631132473953516,6.435767234714466e-10,0.7367916388701881
6.441134053885563e-10,0.03297523425908976,6.441134053885563e-10,0.8033579821276779
6.446398811114884e-10,0.02364719199269802,6.446398811114884e-10,0.8502893321749293
6.453100928389183e-10,0.01559969300078438,6.453100928389183e-10,0.8922647093009692
6.458346630999848e-10,0.01169038710460447,6.458346630999848e-10,0.9172068365607385
6.463353136328303e-10,0.009194888750012146,6.463353136328303e-10,0.936959418988196
6.468380954494937e-10,0.007351551892011427,6.468380954494937e-10,0.9530423342614301
6.473750643739e-10,0.005762249861496176,6.473750643739e-10,0.966147118563614
6.479045353480148e-10,0.004460530898456902,6.479045353480148e-10,0.9755214247516092
6.484218028204605e-10,0.003435486858557469,6.484218028204605e-10,0.9821478650402395
6.489664853096932e-10,0.002593902336139371,6.489664853096932e-10,0.9871686581418211
6.496736484302021e-10,0.001805525620334386,6.496736484302021e-10,0.9916736298990463
6.501819922376535e-10,0.00140859949958007,6.501819922376535e-10,0.9939240094214019
6.507014572431406e-10,0.001101582043294388,6.507014572431406e-10,0.9956066295219769
6.511990044696571e-10,0.0008766109544991892,6.511990044696571e-10,0.9967602038261334
6.517645165071066e-10,0.0006838287302597425,6.517645165071066e-10,0.9976705833482514
6.522714695874409e-10,0.0005585193716157265,6.522714695874409e-10,0.998236031809305
6.527738873129485e-10,0.0004687562558405354,6.527738873129485e-10,0.9986436413239811
6.533532389462949e-10,0.0003962784995318923,6.533532389462949e-10,0.9989862701733693
6.538418210125721e-10,0.0003534855456288494,6.538418210125721e-10,0.9991991582550689
6.543452723060255e-10,0.0003215385918999391,6.543452723060255e-10,0.9993666177111128
6.548345330945675e-10,0.0002984117554124039,6.548345330945675e-10,0.9994893877608021
6.553320098807769e-10,0.000280964611022572,6.553320098807769e-10,0.9995839251262977
6.558711830822163e-10,0.0002668531786862127,6.558711830822163e-10,0.9996603622418518
6.564035483071368e-10,0.0002568965613025486,6.564035483071368e-10,0.9997170228624206
6.569238763055595e-10,0.0002496382273456365,6.569238763055595e-10,0.9997587028490675
6.57464459117534e-10,0.0002442109937072237,6.57464459117534e-10,0.9997915732009078
6.581659256892776e-10,0.0002389930859395889,6.581659256892776e-10,0.9998217438323729
6.586767464496783e-10,0.000236400725014677,6.586767464496783e-10,0.9998373297685579
6.591924599028919e-10,0.0002342570984230087,6.591924599028919e-10,0.9998486897670674
6.59690666250303e-10,0.000232837732565431,6.59690666250303e-10,0.999857034072251
6.602501549099353e-10,0.0002314975048971083,6.602501549099353e-10,0.9998636436180597
6.607602185592728e-10,0.0002307433308214288,6.607602185592728e-10,0.9998682605679539
6.612644388042887e-10,0.0002300408661285408,6.612644388042887e-10,0.9998713994045616
6.618385341851081e-10,0.0002296068702802495,6.618385341851081e-10,0.9998742450289946
6.623252092798305e-10,0.0002292028521861506,6.623252092798305e-10,0.9998757697301738
6.628331648239588e-10,0.0002290355396436719,6.628331648239588e-10,0.999877193892903
6.633177819131978e-10,0.0002287758830916532,6.633177819131978e-10,0.9998779745358378
6.638168339999585e-10,0.0002287229254529267,6.638168339999585e-10,0.9998788169176884
6.643498460358186e-10,0.0002285365916788147,6.643498460358186e-10,0.9998792479787111
6.648906375945026e-10,0.0002285418249464907,6.648906375945026e-10,0.9998798018620447
6.654170919670475e-10,0.0002284022006090821,6.654170919670475e-10,0.9998799724086105
6.659510864417696e-10,0.0002284289957988425,6.659510864417696e-10,0.999880327581924
6.666396222243508e-10,0.0002283019997495102,6.666396222243508e-10,0.9998804049147518
6.671556858924691e-10,0.0002283526039520791,6.671556858924691e-10,0.9998806427365292
6.676647263513736e-10,0.0002282573334113854,6.676647263513736e-10,0.9998805961942117
6.681646119292532e-10,0.0002283659200308119,6.681646119292532e-10,0.9998807911679936
6.687135106957109e-10,0.000228398499393638,6.687135106957109e-10,0.9998807323361868
6.692309276703437e-10,0.0002286656335551265,6.692309276703437e-10,0.999880917692944
6.697399309989042e-10,0.0002286448263100645,6.697399309989042e-10,0.9998808096628601
6.703020012206894e-10,0.0002282968421778791,6.703020012206894e-10,0.999880860454495
6.707919940048771e-10,0.0002276880727247026,6.707919940048771e-10,0.9998806696502996
6.713083811424031e-10,0.0002268495973954164,6.713083811424031e-10,0.9998806828091567
6.717873225586851e-10,0.0002257156356317352,6.717873225586851e-10,0.9998804584631452
6.722891329360342e-10,0.0002254288587742406,6.722891329360342e-10,0.9998806466097094
6.728135906474364e-10,0.0002281323000181761,6.728135906474364e-10,0.9998811462023197
6.733680149393755e-10,0.0002383512341625017,6.733680149393755e-10,0.9998829690553112
6.739035600535852e-10,0.0002521712784818652,6.739035600535852e-10,0.9998846036587768
6.744306957092531e-10,0.0002572533313167999,6.744306957092531e-10,0.9998842225149085
6.751025242504629e-10,0.0002381503703410112,6.751025242504629e-10,0.9998793428840792
6.756266859106483e-10,0.0001862401176670215,6.756266859106483e-10,0.9998705662912708
6.761277617465861e-10,9.386163503144276e-05,6.761277617465861e-10,0.9998572528985066
6.76630243597601e-10,-5.434094073516706e-06,6.76630243597601e-10,0.9998476350621477
6.771680455701802e-10,1.070892936001924e-05,6.771680455701802e-10,0.9998631080320298
6.776969578581003e-10,0.0004051416194264816,6.776969578581003e-10,0.9999414452592618
6.782135147886531e-10,0.001229060104559038,6.782135147886531e-10,1.000077180408005
6.787593562943732e-10,0.002217486550439403,6.787593562943732e-10,1.00019178521539
6.794687475008834e-10,0.00282178592887637,6.794687475008834e-10,1.00014382055189
6.799765575336001e-10,0.001308155969789156,6.799765575336001e-10,0.9997573020001885
6.804970971336837e-10,-0.003909159064567536,6.804970971336837e-10,0.9988535164528338
6.8099436559384e-10,-0.01210990932250117,6.8099436559384e-10,0.9977162805528599
6.815613159945357e-10,-0.01914492880472275,6.815613159945357e-10,0.997322552567192
6.820687648329527e-10,-0.009483367220813065,6.820687648329527e-10,1.000020008787053
6.825708159062091e-10,0.02500749930304421,6.825708159062091e-10,1.007007560990531
6.831519073902326e-10,0.1011323093740421,6.831519073902326e-10,1.018861847624609
6.83642052426493e-10,0.1949492564456282,6.83642052426493e-10,1.029500562605957
6.841441657465247e-10,0.3109505998232505,6.841441657465247e-10,1.031284609572193
6.84635232236199e-10,0.4301298939793382,6.84635232236199e-10,1.009514879786221
6.851324720912282e-10,0.5488782616966145,6.851324720912282e-10,0.9523540886341626
6.856741638783379e-10,0.6616427775949908,6.856741638783379e-10,0.8494078979657407
6.862035840727277e-10,0.7465895028826753,6.862035840727277e-10,0.7236565173285097
6.867218043655608e-10,0.808602946756092,6.867218043655608e-10,0.5897988380935805
6.872656707946198e-10,0.8553045086265616,6.872656707946198e-10,0.4428368277663811
6.879728970825185e-10,0.8977894542772378,6.879728970825185e-10,0.2713218356115515
6.884814769108498e-10,0.9210659084565187,6.884814769108498e-10,0.1809539643921286
6.890006869188743e-10,0.9407386905402866,6.890006869188743e-10,0.1197814778442647
6.894980943203351e-10,0.9558746270682037,6.894980943203351e-10,0.08351481263050091
6.900633560714265e-10,0.9687633627988751,6.900633560714265e-10,0.05722492757745283
6.905705978452723e-10,0.9770956661010607,6.905705978452723e-10,0.04133738760586864
6.910729136504874e-10,0.9831335676381906,6.910729136504874e-10,0.0301168005797177
6.916514172569045e-10,0.9881232343386719,6.916514172569045e-10,0.02088520165714288
6.9214029566493e-10,0.9911708557493664,6.9214029566493e-10,0.01549751610644291
6.926442060857654e-10,0.993534904279165,6.926442060857654e-10,0.01176465927708496
6.931329109100975e-10,0.9952337388501475,6.931329109100975e-10,0.009302129106841058
6.936304905620552e-10,0.9964921159866252,6.936304905620552e-10,0.007448907963055596
6.941693989465611e-10,0.9974486502026085,6.941693989465611e-10,0.005832532212151508
6.947026477743524e-10,0.9981047013091714,6.947026477743524e-10,0.004506740519311572
6.952234644309564e-10,0.9985605813829992,6.952234644309564e-10,0.003464063302384453
6.957637909664149e-10,0.9989058895865371,6.957637909664149e-10,0.002620852294937246
6.964645791054822e-10,0.9992221224171651,6.964645791054822e-10,0.001828943057692532
6.96975857115266e-10,0.9993866255711839,6.96975857115266e-10,0.00142408140924271
6.974911994238091e-10,0.9995097488693191,6.974911994238091e-10,0.001115138911521895
6.97989347781869e-10,0.9995998777186723,6.97989347781869e-10,0.0008867942515150175
6.985485967735979e-10,0.9996742029125347,6.985485967735979e-10,0.0006928533386341644
6.990591023390667e-10,0.9997259654068781,6.990591023390667e-10,0.0005644569995320314
6.99563370947002e-10,0.9997640284894207,6.99563370947002e-10,0.0004725603364521304
7.0013685482339e-10,0.9997976015111579,7.0013685482339e-10,0.0003996476350067572
7.006239063229463e-10,0.9998177964728967,7.006239063229463e-10,0.0003558775261185808
7.011324358949133e-10,0.999834738026825,7.011324358949133e-10,0.000323159669502244
7.016166366111829e-10,0.9998457294414203,7.016166366111829e-10,0.0002996619053830999
7.021155559300892e-10,0.9998552526820755,7.021155559300892e-10,0.0002820166988471053
7.026484293189841e-10,0.9998616696919298,7.026484293189841e-10,0.0002675898213504958
7.031896241815054e-10,0.9998674689920247,7.031896241815054e-10,0.0002574508291798677
7.037162882742758e-10,0.9998705448175909,7.037162882742758e-10,0.000249797749006147
7.042499957154185e-10,0.9998738678941683,7.042499957154185e-10,0.0002445608744891408
7.049382575630431e-10,0.999875702589987,7.049382575630431e-10,0.0002391477315952795
7.054548112306554e-10,0.9998775741147572,7.054548112306554e-10,0.0002366651751603587
7.05963437964711e-10,0.9998778835750618,7.05963437964711e-10,0.0002343077512908697
7.064633249408187e-10,0.9998791660424322,7.064633249408187e-10,0.0002330462821523315
7.070118721215928e-10,0.9998791046260438,7.070118721215928e-10,0.0002314980889470357
7.075297970114352e-10,0.9998800970936289,7.075297970114352e-10,0.0002309068361391997
7.080389754105692e-10,0.9998797649738779,7.080389754105692e-10,0.000229981983174743
7.086004006789353e-10,0.9998806022636665,7.086004006789353e-10,0.0002297477845016468
7.090911096624907e-10,0.9998801367201214,7.090911096624907e-10,0.0002291291246445613
7.096079241748276e-10,0.9998808657806456,7.096079241748276e-10,0.000229153661031252
7.100866756457256e-10,0.999880333629798,7.100866756457256e-10,0.0002286881656795059
7.105886181510233e-10,0.9998810178180126,7.105886181510233e-10,0.0002288348928233293
7.111128394345244e-10,0.9998804686904298,7.111128394345244e-10,0.0002284425663063
7.116681439428578e-10,0.9998811511558549,7.116681439428578e-10,0.0002286490650818257
7.122043796083261e-10,0.9998805631121331,7.122043796083261e-10,0.0002283016096539749
7.127311832432541e-10,0.9998811309143077,7.127311832432541e-10,0.0002285358080879097
7.134024182132819e-10,0.999880417989026,7.134024182132819e-10,0.0002282006522415801
7.139266753281034e-10,0.9998809174835396,7.139266753281034e-10,0.000228458789976081
7.144276395941986e-10,0.9998801924719215,7.144276395941986e-10,0.0002281537147006608
7.149302556678065e-10,0.9998809458017788,7.149302556678065e-10,0.0002284653652449538
7.154678516373446e-10,0.9998811008534089,7.154678516373446e-10,0.0002282775170482764
7.159969855990099e-10,0.9998834965331946,7.159969855990099e-10,0.0002287564874351112
7.165138039935737e-10,0.999884525805638,7.165138039935737e-10,0.0002285409610216556
7.170593831280439e-10,0.9998840948554161,7.170593831280439e-10,0.0002284614196988999
7.177678719915459e-10,0.9998778697071639,7.177678719915459e-10,0.0002274016881135764
7.182757840943453e-10,0.9998687600762627,7.182757840943453e-10,0.000226641452949231
7.18796080988335e-10,0.9998540317164912,7.18796080988335e-10,0.000225236261446265
7.192934974088454e-10,0.9998478321929262,7.192934974088454e-10,0.0002260050939431311
7.198599098789022e-10,0.9998752203856077,7.198599098789022e-10,0.0002310865661395753
7.203671264554874e-10,0.9999655696896149,7.203671264554874e-10,0.0002430552183054088
7.208693610976659e-10,1.000105536179618,7.208693610976659e-10,0.0002559794869982256
7.214499783759476e-10,1.000204659849513,7.214499783759476e-10,0.0002543015405484329
7.219413362234352e-10,1.000174061258669,7.219413362234352e-10,0.0002363282148788104
7.224435679631967e-10,0.9998505908677705,7.224435679631967e-10,0.0001843688284699373
7.229346174873381e-10,0.9990892114963362,7.229346174873381e-10,9.327564417040645e-05
7.234319669665401e-10,0.997966195988329,7.234319669665401e-10,-4.13388375368881e-06
7.239733962133023e-10,0.997180065791775,7.239733962133023e-10,8.932612495012e-06
7.245030697494293e-10,0.9990479754579257,7.245030697494293e-10,0.0003985385556076582
7.250215920017324e-10,1.005249772771109,7.250215920017324e-10,0.001221317316486677
7.255651184600769e-10,1.01576274481768,7.255651184600769e-10,0.002207506147184026
7.262710454978858e-10,1.030113980387241,7.262710454978858e-10,0.002829142694788652
7.267799168204657e-10,1.029340396209643,7.267799168204657e-10,0.001358563828731699
7.272986257117605e-10,1.000356330493996,7.272986257117605e-10,-0.003768229286856302
7.277961713223168e-10,0.9351712074911428,7.277961713223168e-10,-0.0119277125265178
7.283605758079567e-10,0.8204554711098458,7.283605758079567e-10,-0.01913989200593663
7.288680435570136e-10,0.6969898679517961,7.288680435570136e-10,-0.01002093876071145
7.293706359805204e-10,0.5654803750570044,7.293706359805204e-10,0.02384066534561725
7.29948518075405e-10,0.4097525239089014,7.29948518075405e-10,0.09867355409129382
7.304389321903888e-10,0.2897186381897448,7.304389321903888e-10,0.1917523563979412
7.309432541785835e-10,0.1946716216901634,7.309432541785835e-10,0.3078779949977529
7.314317893124383e-10,0.1317683264820038,7.314317893124383e-10,0.4264547387835039
7.319295612498423e-10,0.09094206844319851,7.319295612498423e-10,0.5454822008179591
7.324678627809481e-10,0.06313247581747679,7.324678627809481e-10,0.6582883570515394
7.330014664579134e-10,0.0447070316258729,7.330014664579134e-10,0.744651234622638
7.335227042686639e-10,0.03216425340210748,7.335227042686639e-10,0.8074913285554954
7.340623619969701e-10,0.02286851470715193,7.340623619969701e-10,0.8542108621225281
7.347613957989881e-10,0.01486304792230844,7.347613957989881e-10,0.8965855251453538
7.352730072680411e-10,0.01128074900172679,7.352730072680411e-10,0.9201999363536557
7.357876535368687e-10,0.008844532626855056,7.357876535368687e-10,0.9398833611563032
7.362860332880518e-10,0.007094333591925755,7.362860332880518e-10,0.9552283861801529
7.368437707672734e-10,0.005494246205952243,7.368437707672734e-10,0.9681534270039536
7.373547483391368e-10,0.004282117816022484,7.373547483391368e-10,0.9767035333656813
7.378595423489538e-10,0.003315644842280197,7.378595423489538e-10,0.9828724691018444
7.384319169099473e-10,0.002467312444378352,7.384319169099473e-10,0.9878946441743236
7.389210559934939e-10,0.001922671511316306,7.389210559934939e-10,0.9910001870531431
7.3943035005774e-10,0.001496516536749536,7.3943035005774e-10,0.9934300092981153
7.399143006848646e-10,0.001188046584870979,7.399143006848646e-10,0.9951419709189274
7.404135678817075e-10,0.0009423308363765597,7.404135678817075e-10,0.996429958145531
7.409456191518813e-10,0.0007425798571799059,7.409456191518813e-10,0.9973954381461977
7.414877088717755e-10,0.0005933428329720476,7.414877088717755e-10,0.9980769102709424
7.420150653029954e-10,0.0004895666389082766,7.420150653029954e-10,0.9985454548328386
7.425482247682791e-10,0.0004159876212160277,7.425482247682791e-10,0.9988908412760589
7.432340433116367e-10,0.0003518013067912394,7.432340433116367e-10,0.999206150728445
7.437513041537013e-10,0.0003197210726866257,7.437513041537013e-10,0.9993763345568295
7.442590811700123e-10,0.0002962222162754869,7.442590811700123e-10,0.9995004465512493
7.447591142850946e-10,0.0002793861567029121,7.447591142850946e-10,0.9995931683277648
7.453064164081864e-10,0.0002654156118096552,7.453064164081864e-10,0.9996678474042328
7.458251425851179e-10,0.0002561840829488922,7.458251425851179e-10,0.9997218701841436
7.463349008490505e-10,0.000249115696063538,7.463349008490505e-10,0.9997612763136473
7.468942284862528e-10,0.0002437775662855498,7.468942284862528e-10,0.9997948715601633
7.473895100701469e-10,0.0002398726681849736,7.473895100701469e-10,0.9998160403261844
7.479069829481203e-10,0.0002371552921806252,7.479069829481203e-10,0.9998336856250076
7.483858128823322e-10,0.0002348492635740389,7.483858128823322e-10,0.9998448294057032
7.488879710889578e-10,0.0002333943925545089,7.488879710889578e-10,0.9998546295747562
7.494121196737323e-10,0.0002318611239839261,7.494121196737323e-10,0.9998611204118385
7.499672285660792e-10,0.0002310600547790961,7.499672285660792e-10,0.9998671793045157
7.505034786316476e-10,0.0002301214375886873,7.505034786316476e-10,0.99987040213038
7.510302122417558e-10,0.0002298210798164058,7.510302122417558e-10,0.9998737218300963
7.517009119698336e-10,0.0002291317172203825,7.517009119698336e-10,0.9998755656196716
7.522255015450044e-10,0.0002290938304007287,7.522255015450044e-10,0.9998774768482286
7.527262157747168e-10,0.0002286956460149873,7.527262157747168e-10,0.9998778143160223
7.53229060695902e-10,0.0002287808360299944,7.53229060695902e-10,0.9998791004106762
7.537660885954665e-10,0.0002284609231010099,7.537660885954665e-10,0.9998790649232099
7.542956009896494e-10,0.0002286052803544181,7.542956009896494e-10,0.9998800551226416
7.548128654203501e-10,0.000228331540802346,7.548128654203501e-10,0.9998797592713345
7.553577539480255e-10,0.0002284931168275844,7.553577539480255e-10,0.9998805696286416
7.560653173915315e-10,0.0002282313371512533,7.560653173915315e-10,0.9998801922005163
7.565735315611666e-10,0.0002284176877337929,7.565735315611666e-10,0.9998808794817251
7.570932827659668e-10,0.0002281895972726764,7.570932827659668e-10,0.9998803779716947
7.575907641774343e-10,0.0002284411898042936,7.575907641774343e-10,0.9998810260759831
7.58156625569141e-10,0.0002283530056360909,7.58156625569141e-10,0.9998805144563718
7.586636559895581e-10,0.0002287490205362467,7.586636559895581e-10,0.9998811494975111
7.591660009909536e-10,0.0002285706076813606,7.591660009909536e-10,0.9998805821186638
7.597455176521526e-10,0.000228279941404552,7.597455176521526e-10,0.9998810736771133
7.602344242456605e-10,0.0002275350829554869,7.602344242456605e-10,0.9998804342667613
7.607375970891403e-10,0.0002267742242849373,7.607375970891403e-10,0.9998808912289351
7.612271842165537e-10,0.0002254753286592291,7.612271842165537e-10,0.9998802174436868
7.6172468288798e-10,0.0002256410299470791,7.6172468288798e-10,0.9998809208089288
7.622644384817899e-10,0.0002290083908399459,7.622644384817899e-10,0.9998810942451331
7.627964248590141e-10,0.000239916939984233,7.627964248590141e-10,0.9998834228433128
7.633164050407527e-10,0.0002534084823980637,7.633164050407527e-10,0.9998845179624195
7.63857821839393e-10,0.000256693843465789,7.63857821839393e-10,0.9998841506259892
7.645604824646878e-10,0.000232627128483798,7.645604824646878e-10,0.9998781162177067
7.65070867999811e-10,0.0001753995267676037,7.65070867999811e-10,0.9998690992843929
7.655873836391469e-10,7.432904696697425e-05,7.655873836391469e-10,0.9998545831981112
7.660853124767388e-10,-1.641157702788346e-05,7.660853124767388e-10,0.9998477413646709
7.666462077747159e-10,5.161461377852324e-05,7.666462077747159e-10,0.999872558574703
