freq,imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))*1m)
249.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
250.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
251.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
252.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
253.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
254.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
255.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
256.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
257.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
258.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
259.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
260.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
261.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
262.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
263.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
264.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
265.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
266.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
267.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
268.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
269.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
270.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
271.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
272.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
273.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
274.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
275.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
276.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
277.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
278.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
279.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
280.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
281.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
282.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
283.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
284.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
285.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
286.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
287.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
288.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
289.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
290.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
291.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
292.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
293.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
294.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
295.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
296.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
297.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
298.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
299.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
300.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
301.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
302.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
303.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
304.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
305.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
306.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
307.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
308.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
309.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
310.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
311.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
312.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
313.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
314.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
315.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
316.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
317.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
318.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
319.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
320.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
321.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
322.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
323.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
324.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
325.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
326.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
327.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
328.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
329.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
330.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
331.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
332.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
333.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
334.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
335.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
336.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
337.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
338.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
339.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
340.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
341.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
342.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
343.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
344.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
345.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
346.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
347.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
348.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
349.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
350.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
351.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
352.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
353.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
354.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
355.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
356.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
357.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
358.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
359.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
360.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
361.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
362.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
363.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
364.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
365.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
366.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
367.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
368.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
369.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
370.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
371.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
372.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
373.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
374.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
375.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
376.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
377.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
378.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
379.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
380.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
381.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
382.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
383.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
384.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
385.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
386.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
387.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
388.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
389.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
390.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
391.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
392.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
393.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
394.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
395.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
396.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
397.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
398.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
399.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
400.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
401.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
402.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
403.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
404.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
405.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
406.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
407.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
408.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
409.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
410.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
411.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
412.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
413.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
414.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
415.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
416.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
417.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
418.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
419.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
420.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
421.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
422.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
423.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
424.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
425.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
426.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
427.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
428.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
429.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
430.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
431.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
432.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
433.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
434.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
435.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
436.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
437.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
438.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
439.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
440.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
441.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
442.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
443.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
444.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
445.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
446.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
447.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
448.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
449.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
450.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
451.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
452.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
453.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
454.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
455.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
456.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
457.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
458.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
459.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
460.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
461.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
462.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
463.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
464.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
465.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
466.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
467.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
468.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
469.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
470.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
471.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
472.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
473.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
474.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
475.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
476.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
477.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
478.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
479.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
480.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
481.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
482.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
483.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
484.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
485.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
486.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
487.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
488.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
489.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
490.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
491.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
492.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
493.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
494.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
495.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
496.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
497.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
498.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
499.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
500.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
501.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
502.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
503.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
504.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
505.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
506.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
507.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
508.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
509.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
510.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
511.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
512.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
513.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
514.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
515.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
516.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
517.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
518.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
519.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
520.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
521.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
522.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
523.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
524.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
525.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
526.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
527.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
528.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
529.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
530.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
531.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
532.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
533.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
534.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
535.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
536.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
537.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
538.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
539.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
540.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
541.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
542.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
543.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
544.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
545.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
546.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
547.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
548.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
549.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
550.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
551.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
552.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
553.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
554.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
555.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
556.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
557.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
558.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
559.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
560.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
561.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
562.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
563.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
564.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
565.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
566.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
567.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
568.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
569.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
570.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
571.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
572.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
573.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
574.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
575.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
576.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
577.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
578.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
579.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
580.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
581.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
582.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
583.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
584.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
585.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
586.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
587.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
588.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
589.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
590.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
591.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
592.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
593.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
594.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
595.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
596.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
597.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
598.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
599.1E3,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
